GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "06089","Shasta, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",70068,72399,73502,74504,75558,77635,78702,74848,70578,68776,69223,70225,71134,73151,74720,75430,76394
 "06089","Shasta, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),992,969,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),957
 "06089","Shasta, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),229,243,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),405
 "06089","Shasta, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",564,559,346,331,315,329,376,355,355,378,378,386,401,427,396,404,435
 "06089","Shasta, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",6101,6446,6921,6975,7402,7944,7328,6139,5096,4595,4707,4640,4672,4660,4775,4948,5162
 "06089","Shasta, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",4048,3858,3465,3330,3349,3524,3494,3324,3003,2814,2796,2751,2869,2968,3002,3100,3242
 "06089","Shasta, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",1826,1732,1987,2006,1997,2142,2288,2213,1931,2006,1941,1906,2084,2149,2302,2047,2205
 "06089","Shasta, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",11303,11805,11962,12341,12452,12650,12577,11887,11318,11168,11045,11007,11073,11277,11719,11775,11648
 "06089","Shasta, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",3281,3209,3090,3093,3132,3210,4126,3850,3467,3244,3300,3362,2299,2182,2302,2243,2269
 "06089","Shasta, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",1268,1328,1366,1434,1302,1251,1219,977,908,885,871,875,879,1005,947,914,865
 "06089","Shasta, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",2769,2741,3058,3366,3437,3463,3546,3698,3783,3598,3746,3546,3547,3657,3538,3577,3741
 "06089","Shasta, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",3194,3400,3504,3628,3930,4106,3758,3466,3318,3293,3485,3377,3322,3333,3429,3380,3488
 "06089","Shasta, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",4129,4499,4794,5094,5215,5397,5762,5649,4510,4384,4391,4297,4488,4719,4914,4880,4778
 "06089","Shasta, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",724,743,699,522,569,509,480,507,467,436,426,434,438,419,411,409,513
 "06089","Shasta, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",4362,4347,4303,4732,4800,4980,4762,4161,4604,4271,4286,4353,4626,5088,5153,5569,5712
 "06089","Shasta, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",1198,1336,1276,1167,1235,1252,1208,1151,1107,1108,1174,1177,1216,1384,1362,1523,1528
 "06089","Shasta, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",10850,11270,11406,11292,10761,10697,11215,11366,11546,12068,12009,13365,14231,14478,14854,15257,15299
 "06089","Shasta, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",1434,1519,1456,1438,1525,1594,1692,1716,1649,1692,1750,1773,1665,1712,1816,1828,1808
 "06089","Shasta, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",5974,6197,6642,6498,6771,7195,7256,7034,6388,6230,6086,6008,6169,6333,6369,6387,6511
 "06089","Shasta, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",5708,5914,5913,6030,6145,6180,6352,6054,5880,5302,5575,5702,5826,5959,6056,5822,5828
 "06089","Shasta, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",13997,14297,14323,14139,14061,13832,13920,14147,13915,13492,13078,12869,12761,12948,13299,13226,13167
 "06089","Shasta, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",1204,1285,1316,1322,1289,1246,1224,1234,1271,1512,1395,1359,1306,1299,1311,1314,1315
 "06089","Shasta, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",309,314,317,313,294,289,282,292,292,288,296,323,323,314,309,307,302
 "06089","Shasta, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",12484,12698,12690,12504,12478,12297,12414,12621,12352,11692,11387,11187,11132,11335,11679,11605,11550
 "06089","Shasta, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",1986,1912,1886,1854,1864,1933,1962,1978,1939,1902,1772,1771,1781,1957,2103,1788,1781
 "06089","Shasta, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",10498,10786,10804,10650,10614,10364,10452,10643,10413,9790,9615,9416,9351,9378,9576,9817,9769
 "06091","Sierra, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",1494,1403,1388,1307,1360,1310,1343,1234,1194,1165,1137,1064,1074,1063,1119,1136,1128
 "06091","Sierra, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",1024,934,932,851,849,798,812,741,694,708,653,615,592,603,621,634,606
 "06091","Sierra, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",470,469,456,456,511,512,531,493,500,457,484,449,482,460,498,502,522
 "06091","Sierra, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",52,49,47,44,45,43,46,44,42,39,37,36,37,37,37,37,37
 "06091","Sierra, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",418,420,409,412,466,469,485,449,458,418,447,413,445,423,461,465,485
 "06091","Sierra, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",54,62,61,56,55,52,63,58,57,54,47,45,48,50,48,51,50
 "06091","Sierra, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",1440,1341,1327,1251,1305,1258,1280,1176,1137,1111,1090,1019,1026,1013,1071,1085,1078
 "06091","Sierra, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",915,810,791,763,848,824,845,762,728,687,693,634,663,659,703,708,708
 "06091","Sierra, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),59,41,36,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06091","Sierra, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),24,21,24,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06091","Sierra, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",1,1,1,5,0,(D),1,1,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06091","Sierra, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",(D),87,80,89,123,130,(D),(D),(D),(D),(D),78,78,77,(D),100,(D)
 "06091","Sierra, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",(D),84,76,77,85,94,(D),55,45,(D),(D),(D),(D),(D),(D),(D),(D)
 "06091","Sierra, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),32,(D),13,(D),(D),(D),(D)
 "06091","Sierra, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",90,95,92,88,(D),(D),(D),(D),(D),63,(D),47,51,49,45,48,42
 "06091","Sierra, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06091","Sierra, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",21,15,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06091","Sierra, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),51,(D),(D),(D),(D),(D),(D),(D),(D)
 "06091","Sierra, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",(D),(D),(D),27,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),25,27,(D)
 "06091","Sierra, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",(D),(D),(D),(D),(D),(D),48,53,49,53,(D),(D),(D),(D),(D),(D),(D)
 "06091","Sierra, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "06091","Sierra, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",(D),(D),(D),(D),(D),(D),(D),21,24,32,(D),(D),(D),(D),(D),(D),(D)
 "06091","Sierra, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",11,11,11,12,13,14,14,11,14,13,12,11,13,16,12,14,14
 "06091","Sierra, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",(D),50,57,46,43,48,43,49,44,47,45,41,62,57,66,70,72
 "06091","Sierra, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",20,(D),(D),(D),(D),20,18,(D),(D),(D),(D),24,(D),(D),(D),15,16
 "06091","Sierra, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",133,(D),(D),(D),(D),108,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),91
 "06091","Sierra, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",65,66,(D),67,(D),(D),(D),(D),61,(D),(D),(D),(D),(D),(D),53,52
 "06091","Sierra, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",525,531,536,488,457,434,435,414,409,424,397,385,363,354,368,377,370
 "06091","Sierra, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",89,91,86,78,79,73,66,64,66,58,56,56,51,48,47,45,41
 "06091","Sierra, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",7,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4
 "06091","Sierra, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",429,434,444,404,372,355,364,345,338,361,336,324,307,301,317,328,325
 "06091","Sierra, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",0,0,0,0,0,0,0,0,0,(D),(D),(D),0,0,0,0,0
 "06091","Sierra, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",429,434,444,404,372,355,364,345,338,(D),(D),(D),307,301,317,328,325
 "06093","Siskiyou, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",21889,21872,21860,21957,21706,22235,22494,22084,21115,20440,19896,19603,19779,20358,20541,21175,21465
 "06093","Siskiyou, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",15458,15380,15399,15284,14892,15235,15172,14849,14075,13770,13302,13174,13285,13650,13939,14500,14669
 "06093","Siskiyou, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",6431,6492,6461,6673,6814,7000,7322,7235,7040,6670,6594,6429,6494,6708,6602,6675,6796
 "06093","Siskiyou, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",824,776,720,696,693,680,726,733,742,755,766,766,777,773,778,771,774
 "06093","Siskiyou, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",5607,5716,5741,5977,6121,6320,6596,6502,6298,5915,5828,5663,5717,5935,5824,5904,6022
 "06093","Siskiyou, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",1231,1296,1193,1139,1118,1111,1083,1043,1150,1185,1206,1201,1198,1203,1195,1252,1306
 "06093","Siskiyou, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",20658,20576,20667,20818,20588,21124,21411,21041,19965,19255,18690,18402,18581,19155,19346,19923,20159
 "06093","Siskiyou, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",16168,16047,16092,16321,16126,16703,16888,16511,15627,14913,14568,14386,14657,15233,15294,15703,15939
 "06093","Siskiyou, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06093","Siskiyou, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06093","Siskiyou, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",70,70,(D),59,(D),(D),(D),(D),(D),(D),99,98,97,90,84,93,106
 "06093","Siskiyou, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",1122,1095,1193,1280,1342,1449,1434,1346,1164,1071,1023,991,1010,979,968,1068,1114
 "06093","Siskiyou, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",1036,932,946,993,1037,1021,1084,1025,954,916,880,850,825,857,912,1009,1111
 "06093","Siskiyou, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",309,303,(D),312,(D),(D),(D),(D),(D),418,352,348,369,529,428,333,315
 "06093","Siskiyou, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",2637,2605,2580,2492,2514,2483,2481,2388,2412,2175,2137,2114,2117,2168,2201,2229,2199
 "06093","Siskiyou, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",802,792,790,815,823,821,816,734,673,(D),501,508,509,470,509,514,502
 "06093","Siskiyou, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",350,286,332,326,307,324,305,310,290,281,266,241,210,224,203,211,208
 "06093","Siskiyou, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",451,424,424,432,430,452,451,504,521,509,539,531,491,468,487,525,543
 "06093","Siskiyou, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",740,749,755,816,864,895,931,854,780,738,765,713,671,702,663,704,721
 "06093","Siskiyou, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",885,877,886,964,945,947,1054,1010,978,909,940,893,925,965,989,915,925
 "06093","Siskiyou, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",197,175,126,103,87,77,85,85,81,69,64,61,59,58,62,68,74
 "06093","Siskiyou, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",587,654,764,707,749,776,851,804,720,794,782,784,702,764,792,834,793
 "06093","Siskiyou, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",89,95,117,125,143,174,179,174,197,178,208,215,135,162,159,161,162
 "06093","Siskiyou, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",2137,2147,2148,2159,2163,2203,2224,2259,2214,2129,2058,1999,2282,2329,2376,2460,2533
 "06093","Siskiyou, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",683,612,614,573,574,609,539,600,554,570,539,514,520,481,447,554,577
 "06093","Siskiyou, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",1859,1967,2035,2097,1747,1972,1890,1803,1665,1689,1571,1608,1668,1738,1744,1820,1813
 "06093","Siskiyou, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",1270,1313,1285,1299,1318,1348,1328,1347,1273,1176,1200,1201,1281,1350,1404,1387,1425
 "06093","Siskiyou, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",4490,4529,4575,4497,4462,4421,4523,4530,4338,4342,4122,4016,3924,3922,4052,4220,4220
 "06093","Siskiyou, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",727,778,793,754,752,723,745,779,778,845,799,783,750,746,841,828,806
 "06093","Siskiyou, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",81,81,81,79,75,73,71,73,74,73,71,70,69,66,65,65,64
 "06093","Siskiyou, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",3682,3670,3701,3664,3635,3625,3707,3678,3486,3424,3252,3163,3105,3110,3146,3327,3350
 "06093","Siskiyou, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",285,264,263,261,262,254,266,299,191,204,194,167,158,165,166,301,304
 "06093","Siskiyou, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",3397,3406,3438,3403,3373,3371,3441,3379,3295,3220,3058,2996,2947,2945,2980,3026,3046
 "06095","Solano, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",167983,172005,175902,177452,179244,180477,181321,178995,174328,172004,169810,173409,178391,182211,188007,194390,197480
 "06095","Solano, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",135450,138591,141243,141071,141642,141784,140971,140490,135831,134589,131801,135509,139633,142027,145655,150773,153087
 "06095","Solano, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",32533,33414,34659,36381,37602,38693,40350,38505,38497,37415,38009,37900,38758,40184,42352,43617,44393
 "06095","Solano, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",942,905,814,771,753,725,759,747,733,725,713,698,709,704,714,707,711
 "06095","Solano, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",31591,32509,33845,35610,36849,37968,39591,37758,37764,36690,37296,37202,38049,39480,41638,42910,43682
 "06095","Solano, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",2393,2537,2201,2002,1827,1686,1759,1595,1617,1596,1545,1472,1749,1884,1868,1812,1807
 "06095","Solano, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",165590,169468,173701,175450,177417,178791,179562,177400,172711,170408,168265,171937,176642,180327,186139,192578,195673
 "06095","Solano, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",132026,133771,139035,142253,145118,146292,146420,143747,139682,137765,136932,140905,145709,149411,154968,159884,162898
 "06095","Solano, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",956,1013,951,965,900,676,545,566,580,582,559,634,618,674,649,696,658
 "06095","Solano, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",511,306,473,446,460,426,447,499,482,457,451,534,528,531,543,550,577
 "06095","Solano, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),(D),480,492,500,487,463,457,481,509,512,514,545,567,588,600,614
 "06095","Solano, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",13705,14088,14537,15382,15701,15690,14140,12570,10719,10371,11192,11115,11789,11517,12051,13626,13900
 "06095","Solano, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",10884,10399,9677,9541,9898,10224,10550,10193,9874,9641,9578,10818,11109,11767,12596,12783,13378
 "06095","Solano, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",4429,4643,5001,5016,5236,5161,5072,4978,4863,5187,5139,5405,5431,5785,5968,5214,5165
 "06095","Solano, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",21847,22460,23291,23323,23491,23584,23343,22318,21138,20963,21342,21404,21912,21990,22994,23112,23153
 "06095","Solano, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),(D),4258,5249,5771,6134,5922,5895,5866,5083,5836,5511,4792,5258,6547,7858,8017
 "06095","Solano, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",(D),2245,2423,2100,2177,2120,2096,2085,2102,2108,1652,1599,1621,1582,1591,1542,1541
 "06095","Solano, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",5044,5130,5641,5782,6131,6156,6553,6285,6811,6428,7261,7126,7169,6787,7138,7466,7680
 "06095","Solano, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",(D),5540,6957,7725,8893,8367,8131,7310,6855,6684,6652,6366,6434,6454,6550,6898,7106
 "06095","Solano, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",7125,6986,7046,7565,7408,7720,8001,8029,8086,7975,7787,7622,8146,8701,8812,8294,8530
 "06095","Solano, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",2644,2518,1923,1498,1303,1242,1030,1300,1402,1304,998,1038,934,888,878,887,1069
 "06095","Solano, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",9401,9782,10040,10864,10721,10744,10963,11913,11223,11077,8344,8420,8737,8815,8824,10013,9909
 "06095","Solano, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",1751,1926,2168,2312,2444,2492,2546,2573,2713,2694,2531,2622,2804,3118,3125,3387,3570
 "06095","Solano, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",17321,17632,18577,17838,18078,18573,19750,20196,20381,21309,20656,23500,24997,25585,26718,27068,27792
 "06095","Solano, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",3787,3788,3725,3996,3940,4136,4325,4156,4243,4117,4379,4541,5315,5749,4972,5043,5089
 "06095","Solano, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",11222,11111,11810,11566,11542,11835,11975,12228,11972,11834,12191,11868,12414,12895,13239,13645,13778
 "06095","Solano, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",9634,9832,10057,10593,10524,10525,10568,10196,9891,9442,9872,10268,10414,10748,11185,11202,11372
 "06095","Solano, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",33564,35697,34666,33197,32299,32499,33142,33653,33029,32643,31333,31032,30933,30916,31171,32694,32775
 "06095","Solano, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",4196,4399,4235,3959,3996,3990,3952,3872,3918,4685,4067,3939,3799,3725,3763,3754,3716
 "06095","Solano, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",7695,8007,8038,8147,7619,7485,7435,7316,7337,7379,7209,7279,7411,7100,6807,6773,6915
 "06095","Solano, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",21673,23291,22393,21091,20684,21024,21755,22465,21774,20579,20057,19814,19723,20091,20601,22167,22144
 "06095","Solano, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",4264,4437,4378,4309,4137,4242,4585,5077,4975,4945,4969,5040,4946,5005,5079,6380,6400
 "06095","Solano, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",17409,18854,18015,16782,16547,16782,17170,17388,16799,15634,15088,14774,14777,15086,15522,15787,15744
 "06097","Sonoma, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",272782,272287,268461,271429,271468,274369,279979,276221,262782,260148,263452,267006,277115,288743,296943,299549,304489
 "06097","Sonoma, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",207465,206549,200723,200514,199719,201281,203132,199403,185540,183728,185360,187825,195704,204482,210103,214861,218263
 "06097","Sonoma, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",65317,65738,67738,70915,71749,73088,76847,76818,77242,76420,78092,79181,81411,84261,86840,84688,86226
 "06097","Sonoma, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",3405,3287,2998,2857,2798,2703,2834,2847,2848,2871,2880,2865,2916,2899,2949,2919,2934
 "06097","Sonoma, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",61912,62451,64740,68058,68951,70385,74013,73971,74394,73549,75212,76316,78495,81362,83891,81769,83292
 "06097","Sonoma, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",9092,9749,8415,7547,6642,6224,6489,6172,6239,6258,6209,6012,6219,6432,6298,6265,6253
 "06097","Sonoma, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",263690,262538,260046,263882,264826,268145,273490,270049,256543,253890,257243,260994,270896,282311,290645,293284,298236
 "06097","Sonoma, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",233371,231869,229382,233683,235314,238515,243599,240249,227236,225644,229525,233650,242827,252437,260489,262869,267692
 "06097","Sonoma, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",1735,1873,1792,1986,2190,2109,2101,2226,2395,2497,2612,2775,3037,2975,2855,3090,3006
 "06097","Sonoma, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",536,495,517,479,449,454,609,710,608,718,595,826,926,855,837,781,822
 "06097","Sonoma, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",745,660,585,578,602,(D),851,861,772,724,693,(D),724,(D),743,813,827
 "06097","Sonoma, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",20816,20407,20086,21005,21925,22616,22217,20438,17281,15849,15554,15935,17094,17796,18929,19603,20437
 "06097","Sonoma, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",32284,29029,27555,26708,25910,25325,24622,24392,23029,22341,22986,22524,23211,23594,24950,25737,26236
 "06097","Sonoma, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",7329,7495,7561,8174,9233,9438,9566,9672,8596,8541,8800,8969,9363,10560,10384,9676,9550
 "06097","Sonoma, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",30321,30506,30423,30312,30481,30410,30763,29480,27757,27194,28058,28522,29626,30546,31111,31015,31184
 "06097","Sonoma, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",4634,4749,4553,4677,4475,(D),5226,4992,4660,4602,4627,(D),5142,(D),5945,6371,6385
 "06097","Sonoma, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",5921,5275,5076,5490,5058,4558,4198,4119,3807,3733,3743,3738,3784,3986,3990,3887,3870
 "06097","Sonoma, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",11440,11338,11236,11125,10748,10835,11182,11039,11300,10492,11151,10714,10744,10414,10496,11096,11384
 "06097","Sonoma, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",10610,10670,11641,12512,13392,13459,13700,13744,13374,13575,13844,13521,13465,13862,14430,14297,14987
 "06097","Sonoma, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",18917,18978,19279,20472,21806,23072,25506,25785,23615,25135,25112,21492,22104,22700,23392,22079,22380
 "06097","Sonoma, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",3376,2852,2082,1905,1734,1721,1873,2030,1956,1954,1583,1769,1982,2212,2321,2528,2682
 "06097","Sonoma, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",14591,14450,15506,16159,14865,15496,15540,14488,13374,13757,13858,14644,15801,16805,16509,17299,17764
 "06097","Sonoma, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",4042,4313,4190,4195,4343,4408,4345,4373,4345,4417,4240,4586,4365,4729,5139,5045,5044
 "06097","Sonoma, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",25775,26550,25350,25429,25413,25880,26852,27300,27363,27683,28292,32277,33972,35337,36660,37378,38346
 "06097","Sonoma, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",6945,7295,7086,7418,7466,7528,7676,7880,7913,7950,8263,8575,8793,8968,9212,9332,9632
